2.578742250800132585e-02
6.120893582701683426e-03
3.879848085343837877e-03
3.515615686774253932e-03
3.460236564278602791e-03
3.464694656431675009e-03
2.742408998310566157e-03
2.982208393514156237e-03
2.626340165734290886e-03
2.819719873368740221e-03
2.572496272623538832e-03
2.766336165368556838e-03
2.433297485113143730e-03
2.661543935537338292e-03
2.610321529209613713e-03
2.274786103516817076e-03
2.279740311205387133e-03
2.200940623879432678e-03
2.108633741736412257e-03
2.082293033599853620e-03
2.132037673145532625e-03
2.048081755638122593e-03
1.882076878100633543e-03
1.794748213142156575e-03
1.655840985476970647e-03
1.636458542197942716e-03
1.591336540877819148e-03
1.559329833835363310e-03
1.425141766667366089e-03
1.442535370588302664e-03
1.529832705855369663e-03
1.444531623274087923e-03
1.429813746362924637e-03
1.412787586450576886e-03
1.349188610911369315e-03
1.366495713591575709e-03
1.304611675441265210e-03
1.275861551985144537e-03
1.281861178576946224e-03
1.403221134096384022e-03
1.264044474810361793e-03
1.294793412089347917e-03
1.455519162118434949e-03
1.866135336458683066e-03
1.712403073906898542e-03
1.549852583557367360e-03
1.468846555799245817e-03
1.440428365021943985e-03
1.444092709571123114e-03
1.371388304978609068e-03
1.343241371214389749e-03
1.308681964874267630e-03
1.277800630778074247e-03
1.226282017305493389e-03
1.222642567008733715e-03
1.272919364273548135e-03
1.178151806816458806e-03
1.269962294027209178e-03
1.143942149356007602e-03
1.239444101229310010e-03
1.239254083484411188e-03
1.199704390019178417e-03
1.248598499223589836e-03
1.138754785060882473e-03
1.182237379252910588e-03
1.152121517807245307e-03
1.100650392472744083e-03
1.184253692626953099e-03
1.132459575310349430e-03
1.283800080418586809e-03
1.147736096754670143e-03
1.153640868142247157e-03
1.098625119775533667e-03
1.212537772953510302e-03
1.152239795774221472e-03
1.352797634899616155e-03
1.148146763443946795e-03
1.162503566592931704e-03
1.104553723707795169e-03
1.150507917627692197e-03
1.095992606133222667e-03
1.086065443232655430e-03
1.105268858373165044e-03
1.129728117957711289e-03
1.143490755930543033e-03
1.173305725678801476e-03
1.120513901114463711e-03
1.114270938560366683e-03
1.219078628346323932e-03
1.099299229681491904e-03
1.098238369449973080e-03
1.073255455121397989e-03
1.106796916574239635e-03
1.069180117920041006e-03
1.075812093913555093e-03
1.087903864681720630e-03
1.140331877395510700e-03
1.117369104176759668e-03
1.054048938676714836e-03
1.028359653428196924e-03
1.106073008850216952e-03
1.028135037049651224e-03
1.027867821976542403e-03
1.018448704853653882e-03
1.064258757978677654e-03
1.069371253252029324e-03
1.056481683626771034e-03
1.054679621011018857e-03
1.070934766903519587e-03
1.027764100581407590e-03
1.076300283893942729e-03
1.012519467622041702e-03
1.166474996134638778e-03
9.811498969793319095e-04
1.027211770415306083e-03
1.010867143049836228e-03
1.019209809601306872e-03
1.060758773237466864e-03
1.129181748256087234e-03
9.969298355281353084e-04
1.047134073451161298e-03
1.002462161704897924e-03
1.033833492547273645e-03
1.139920009300112759e-03
1.061964789405465135e-03
1.010513762012123966e-03
1.059363624081015613e-03
9.813663549721241865e-04
1.040543606504797883e-03
1.008440451696515031e-03
1.033148346468806345e-03
1.014624834060669049e-03
9.863405767828225049e-04
1.049517057836055851e-03
1.022068168967962343e-03
1.046674624085426391e-03
1.050445241853594771e-03
1.017458252608776075e-03
1.007417561486363515e-03
1.027887510135769896e-03
9.931603446602821784e-04
9.841538593173026258e-04
1.045786300674080840e-03
1.237257141619920722e-03
9.981415886431933490e-04
9.941022004932166100e-04
1.069189375266432849e-03
1.002784902229905207e-03
1.073761191219091459e-03
1.048906724900007265e-03
9.707346092909574292e-04
1.010217806324362850e-03
9.805544372648001238e-04
9.527318272739648906e-04
9.785651415586472165e-04
1.112852208316326107e-03
1.049756761640310279e-03
1.048064976930618243e-03
1.034758072346448916e-03
9.614605549722910231e-04
1.002653175964951428e-03
9.881320130079983971e-04
1.025905385613441485e-03
9.908588230609894319e-04
9.769488405436278083e-04
1.086107818409800434e-03
1.080204313620924993e-03
9.755091182887553648e-04
9.841462224721908222e-04
1.025594836100935997e-03
9.660593513399362174e-04
1.116577396169304934e-03
1.012178855016827601e-03
9.603228233754635117e-04
9.496871847659349225e-04
9.791628364473582095e-04
1.008364232257008639e-03
